"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"SERIES"
"id","label","description"
"HISTORICAL_CERI","CERI","Canadian-dollar effective exchange rate index (1992=100)"

"OBSERVATIONS"
"date","HISTORICAL_CERI"
"2003-02-04","82.37"
"2003-02-05","82.09"
"2003-02-06","82.01"
"2003-02-07","82.09"
"2003-02-10","81.64"
"2003-02-11","81.69"
"2003-02-12","81.80"
"2003-02-13","82.18"
"2003-02-14","82.23"
"2003-02-17","82.14"
"2003-02-18","82.46"
"2003-02-19","82.47"
"2003-02-20","82.96"
"2003-02-21","82.97"
"2003-02-24","83.55"
"2003-02-25","83.66"
"2003-02-26","83.59"
"2003-02-27","83.53"
"2003-02-28","84.01"
"2003-03-03","84.08"
"2003-03-04","84.49"
"2003-03-05","84.68"
"2003-03-06","84.73"
"2003-03-07","84.95"
"2003-03-10","84.95"
"2003-03-11","84.59"
"2003-03-12","84.55"
"2003-03-13","83.97"
"2003-03-14","84.28"
"2003-03-17","84.30"
"2003-03-18","84.59"
"2003-03-19","84.57"
"2003-03-20","84.65"
"2003-03-21","84.04"
"2003-03-24","84.54"
"2003-03-25","84.62"
"2003-03-26","85.01"
"2003-03-27","85.14"
"2003-03-28","85.11"
"2003-03-31","84.86"
"2003-04-01","84.66"
"2003-04-02","84.60"
"2003-04-03","84.68"
"2003-04-04","84.92"
"2003-04-07","84.29"
"2003-04-08","85.20"
"2003-04-09","85.20"
"2003-04-10","85.71"
"2003-04-11","86.09"
"2003-04-14","85.95"
"2003-04-15","86.03"
"2003-04-16","85.69"
"2003-04-17","86.00"
"2003-04-18","86.00"
"2003-04-21","85.82"
"2003-04-22","86.12"
"2003-04-23","85.91"
"2003-04-24","85.37"
"2003-04-25","85.67"
"2003-04-28","85.89"
"2003-04-29","86.11"
"2003-04-30","86.65"
"2003-05-01","87.46"
"2003-05-02","87.29"
"2003-05-05","87.77"
"2003-05-06","88.01"
"2003-05-07","88.44"
"2003-05-08","88.69"
"2003-05-09","88.82"
"2003-05-12","89.04"
"2003-05-13","88.98"
"2003-05-14","89.67"
"2003-05-15","89.89"
"2003-05-16","90.48"
"2003-05-19","90.48"
"2003-05-20","91.83"
"2003-05-21","91.50"
"2003-05-22","90.27"
"2003-05-23","89.57"
"2003-05-26","89.72"
"2003-05-27","89.75"
"2003-05-28","89.14"
"2003-05-29","89.65"
"2003-05-30","90.16"
"2003-06-02","90.19"
"2003-06-03","89.86"
"2003-06-04","91.07"
"2003-06-05","92.10"
"2003-06-06","91.32"
"2003-06-09","91.04"
"2003-06-10","90.63"
"2003-06-11","91.31"
"2003-06-12","91.56"
"2003-06-13","92.40"
"2003-06-16","92.13"
"2003-06-17","92.15"
"2003-06-18","92.64"
"2003-06-19","91.59"
"2003-06-20","90.98"
"2003-06-23","91.20"
"2003-06-24","90.96"
"2003-06-25","92.07"
"2003-06-26","91.52"
"2003-06-27","91.88"
"2003-06-30","91.41"
"2003-07-01","91.41"
"2003-07-02","92.63"
"2003-07-03","92.59"
"2003-07-04","92.29"
"2003-07-07","91.91"
"2003-07-08","90.65"
"2003-07-09","90.20"
"2003-07-10","89.66"
"2003-07-11","90.11"
"2003-07-14","90.25"
"2003-07-15","89.11"
"2003-07-16","89.60"
"2003-07-17","88.94"
"2003-07-18","87.98"
"2003-07-21","88.28"
"2003-07-22","87.94"
"2003-07-23","88.60"
"2003-07-24","88.83"
"2003-07-25","89.71"
"2003-07-28","89.67"
"2003-07-29","89.49"
"2003-07-30","88.69"
"2003-07-31","88.34"
"2003-08-01","89.01"
"2003-08-04","89.01"
"2003-08-05","88.47"
"2003-08-06","88.38"
"2003-08-07","89.07"
"2003-08-08","89.12"
"2003-08-11","89.72"
"2003-08-12","89.67"
"2003-08-13","89.78"
"2003-08-14","89.21"
"2003-08-15","89.62"
"2003-08-18","89.49"
"2003-08-19","88.87"
"2003-08-20","88.75"
"2003-08-21","88.55"
"2003-08-22","88.46"
"2003-08-25","89.21"
"2003-08-26","89.52"
"2003-08-27","88.96"
"2003-08-28","89.28"
"2003-08-29","89.97"
"2003-09-01","89.97"
"2003-09-02","89.86"
"2003-09-03","90.29"
"2003-09-04","90.77"
"2003-09-05","90.77"
"2003-09-08","90.75"
"2003-09-09","90.96"
"2003-09-10","91.05"
"2003-09-11","90.72"
"2003-09-12","91.15"
"2003-09-15","90.96"
"2003-09-16","90.82"
"2003-09-17","90.92"
"2003-09-18","91.00"
"2003-09-19","91.98"
"2003-09-22","91.78"
"2003-09-23","91.08"
"2003-09-24","91.25"
"2003-09-25","91.73"
"2003-09-26","91.25"
"2003-09-29","91.17"
"2003-09-30","91.41"
"2003-10-01","91.49"
"2003-10-02","92.19"
"2003-10-03","92.08"
"2003-10-06","92.02"
"2003-10-07","92.77"
"2003-10-08","92.44"
"2003-10-09","92.07"
"2003-10-10","93.28"
"2003-10-13","93.28"
"2003-10-14","93.18"
"2003-10-15","93.18"
"2003-10-16","93.80"
"2003-10-17","93.99"
"2003-10-20","93.50"
"2003-10-21","93.76"
"2003-10-22","94.47"
"2003-10-23","94.14"
"2003-10-24","94.21"
"2003-10-27","93.98"
"2003-10-28","93.98"
"2003-10-29","94.07"
"2003-10-30","94.23"
"2003-10-31","93.48"
"2003-11-03","92.76"
"2003-11-04","92.68"
"2003-11-05","92.77"
"2003-11-06","92.51"
"2003-11-07","93.25"
"2003-11-10","94.12"
"2003-11-11","94.12"
"2003-11-12","94.79"
"2003-11-13","94.81"
"2003-11-14","94.48"
"2003-11-17","93.80"
"2003-11-18","94.44"
"2003-11-19","94.40"
"2003-11-20","94.49"
"2003-11-21","94.36"
"2003-11-24","93.33"
"2003-11-25","93.87"
"2003-11-26","94.37"
"2003-11-27","94.09"
"2003-11-28","94.83"
"2003-12-01","94.50"
"2003-12-02","94.65"
"2003-12-03","94.49"
"2003-12-04","93.59"
"2003-12-05","94.05"
"2003-12-08","94.57"
"2003-12-09","93.60"
"2003-12-10","93.77"
"2003-12-11","92.48"
"2003-12-12","93.19"
"2003-12-15","93.31"
"2003-12-16","92.93"
"2003-12-17","92.38"
"2003-12-18","92.10"
"2003-12-19","91.38"
"2003-12-22","91.91"
"2003-12-23","92.44"
"2003-12-24","93.31"
"2003-12-25","93.31"
"2003-12-26","93.31"
"2003-12-29","93.30"
"2003-12-30","93.76"
"2003-12-31","94.51"
"2004-01-01","94.51"
"2004-01-02","94.63"
"2004-01-05","95.20"
"2004-01-06","94.99"
"2004-01-07","94.59"
"2004-01-08","95.18"
"2004-01-09","95.83"
"2004-01-12","95.52"
"2004-01-13","95.62"
"2004-01-14","94.58"
"2004-01-15","93.91"
"2004-01-16","94.11"
"2004-01-19","93.86"
"2004-01-20","94.83"
"2004-01-21","93.72"
"2004-01-22","93.92"
"2004-01-23","92.92"
"2004-01-26","92.84"
"2004-01-27","93.34"
"2004-01-28","92.17"
"2004-01-29","91.59"
"2004-01-30","92.02"
"2004-02-02","91.19"
"2004-02-03","91.16"
"2004-02-04","91.50"
"2004-02-05","91.56"
"2004-02-06","91.65"
"2004-02-09","91.56"
"2004-02-10","91.60"
"2004-02-11","92.25"
"2004-02-12","92.16"
"2004-02-13","92.50"
"2004-02-16","92.49"
"2004-02-17","92.75"
"2004-02-18","92.25"
"2004-02-19","91.72"
"2004-02-20","90.79"
"2004-02-23","91.32"
"2004-02-24","91.76"
"2004-02-25","91.35"
"2004-02-26","91.00"
"2004-02-27","91.20"
"2004-03-01","91.22"
"2004-03-02","91.19"
"2004-03-03","91.02"
"2004-03-04","91.97"
"2004-03-05","92.79"
"2004-03-08","92.55"
"2004-03-09","92.75"
"2004-03-10","92.37"
"2004-03-11","92.65"
"2004-03-12","91.67"
"2004-03-15","91.97"
"2004-03-16","91.83"
"2004-03-17","91.29"
"2004-03-18","91.88"
"2004-03-19","91.87"
"2004-03-22","91.98"
"2004-03-23","91.75"
"2004-03-24","91.33"
"2004-03-25","92.00"
"2004-03-26","92.75"
"2004-03-29","93.48"
"2004-03-30","93.53"
"2004-03-31","93.19"
"2004-04-01","93.12"
"2004-04-02","92.98"
"2004-04-05","93.18"
"2004-04-06","93.49"
"2004-04-07","93.16"
"2004-04-08","92.35"
"2004-04-09","92.35"
"2004-04-12","91.54"
"2004-04-13","91.86"
"2004-04-14","91.40"
"2004-04-15","91.22"
"2004-04-16","91.25"
"2004-04-19","91.14"
"2004-04-20","90.79"
"2004-04-21","90.55"
"2004-04-22","90.58"
"2004-04-23","90.44"
"2004-04-26","90.69"
"2004-04-27","90.94"
"2004-04-28","90.01"
"2004-04-29","89.81"
"2004-04-30","89.73"
"2004-05-03","89.56"
"2004-05-04","89.69"
"2004-05-05","89.35"
"2004-05-06","89.12"
"2004-05-07","88.93"
"2004-05-10","88.60"
"2004-05-11","89.03"
"2004-05-12","88.84"
"2004-05-13","88.41"
"2004-05-14","88.62"
"2004-05-17","88.97"
"2004-05-18","88.60"
"2004-05-19","89.44"
"2004-05-20","89.95"
"2004-05-21","89.64"
"2004-05-24","89.64"
"2004-05-25","89.34"
"2004-05-26","89.68"
"2004-05-27","90.33"
"2004-05-28","89.81"
"2004-05-31","89.95"
"2004-06-01","89.65"
"2004-06-02","90.06"
"2004-06-03","90.19"
"2004-06-04","90.85"
"2004-06-07","91.08"
"2004-06-08","90.99"
"2004-06-09","90.64"
"2004-06-10","90.42"
"2004-06-11","90.02"
"2004-06-14","89.80"
"2004-06-15","89.63"
"2004-06-16","89.20"
"2004-06-17","89.25"
"2004-06-18","89.87"
"2004-06-21","89.90"
"2004-06-22","90.27"
"2004-06-23","90.10"
"2004-06-24","91.21"
"2004-06-25","90.87"
"2004-06-28","91.23"
"2004-06-29","91.16"
"2004-06-30","91.55"
"2004-07-01","91.55"
"2004-07-02","92.43"
"2004-07-05","92.44"
"2004-07-06","92.38"
"2004-07-07","92.73"
"2004-07-08","92.99"
"2004-07-09","92.64"
"2004-07-12","92.77"
"2004-07-13","92.40"
"2004-07-14","92.59"
"2004-07-15","92.54"
"2004-07-16","93.46"
"2004-07-19","93.48"
"2004-07-20","93.41"
"2004-07-21","92.63"
"2004-07-22","93.33"
"2004-07-23","92.87"
"2004-07-26","92.14"
"2004-07-27","92.08"
"2004-07-28","92.41"
"2004-07-29","92.78"
"2004-07-30","92.48"
"2004-08-02","92.48"
"2004-08-03","93.13"
"2004-08-04","93.42"
"2004-08-05","93.27"
"2004-08-06","93.58"
"2004-08-09","93.13"
"2004-08-10","93.30"
"2004-08-11","92.68"
"2004-08-12","92.10"
"2004-08-13","93.55"
"2004-08-16","93.72"
"2004-08-17","93.69"
"2004-08-18","93.74"
"2004-08-19","94.45"
"2004-08-20","94.40"
"2004-08-23","93.89"
"2004-08-24","94.09"
"2004-08-25","94.19"
"2004-08-26","93.61"
"2004-08-27","93.76"
"2004-08-30","93.27"
"2004-08-31","93.15"
"2004-09-01","93.91"
"2004-09-02","94.46"
"2004-09-03","94.55"
"2004-09-06","94.55"
"2004-09-07","95.44"
"2004-09-08","95.17"
"2004-09-09","95.37"
"2004-09-10","95.26"
"2004-09-13","94.39"
"2004-09-14","94.97"
"2004-09-15","94.60"
"2004-09-16","95.20"
"2004-09-17","94.46"
"2004-09-20","94.87"
"2004-09-21","95.20"
"2004-09-22","95.73"
"2004-09-23","95.95"
"2004-09-24","96.17"
"2004-09-27","96.31"
"2004-09-28","96.19"
"2004-09-29","96.41"
"2004-09-30","96.92"
"2004-10-01","97.02"
"2004-10-04","96.44"
"2004-10-05","97.18"
"2004-10-06","97.42"
"2004-10-07","97.57"
"2004-10-08","97.84"
"2004-10-11","97.84"
"2004-10-12","97.49"
"2004-10-13","97.04"
"2004-10-14","97.79"
"2004-10-15","97.77"
"2004-10-18","97.55"
"2004-10-19","97.52"
"2004-10-20","98.29"
"2004-10-21","98.28"
"2004-10-22","98.65"
"2004-10-25","99.68"
"2004-10-26","99.56"
"2004-10-27","99.54"
"2004-10-28","99.99"
"2004-10-29","99.91"
"2004-11-01","99.75"
"2004-11-02","99.43"
"2004-11-03","100.59"
"2004-11-04","101.05"
"2004-11-05","101.54"
"2004-11-08","102.02"
"2004-11-09","101.77"
"2004-11-10","101.68"
"2004-11-11","101.68"
"2004-11-12","102.01"
"2004-11-15","101.13"
"2004-11-16","101.91"
"2004-11-17","101.87"
"2004-11-18","100.67"
"2004-11-19","101.87"
"2004-11-22","102.52"
"2004-11-23","102.29"
"2004-11-24","102.62"
"2004-11-25","102.62"
"2004-11-26","102.82"
"2004-11-29","102.18"
"2004-11-30","101.74"
"2004-12-01","102.02"
"2004-12-02","101.72"
"2004-12-03","100.85"
"2004-12-06","100.58"
"2004-12-07","99.99"
"2004-12-08","98.91"
"2004-12-09","98.90"
"2004-12-10","98.92"
"2004-12-13","98.58"
"2004-12-14","97.98"
"2004-12-15","98.89"
"2004-12-16","98.02"
"2004-12-17","98.75"
"2004-12-20","98.38"
"2004-12-21","98.63"
"2004-12-22","97.49"
"2004-12-23","97.83"
"2004-12-24","98.28"
"2004-12-27","98.28"
"2004-12-28","98.28"
"2004-12-29","99.41"
"2004-12-30","100.12"
"2004-12-31","100.37"
"2005-01-03","100.37"
"2005-01-04","98.94"
"2005-01-05","99.02"
"2005-01-06","98.11"
"2005-01-07","98.45"
"2005-01-10","99.50"
"2005-01-11","99.79"
"2005-01-12","100.98"
"2005-01-13","100.92"
"2005-01-14","99.35"
"2005-01-17","99.70"
"2005-01-18","99.25"
"2005-01-19","98.86"
"2005-01-20","98.52"
"2005-01-21","99.36"
"2005-01-24","98.95"
"2005-01-25","98.14"
"2005-01-26","98.56"
"2005-01-27","98.14"
"2005-01-28","97.72"
"2005-01-31","98.02"
"2005-02-01","97.92"
"2005-02-02","97.84"
"2005-02-03","97.74"
"2005-02-04","97.16"
"2005-02-07","96.84"
"2005-02-08","97.56"
"2005-02-09","97.32"
"2005-02-10","98.01"
"2005-02-11","98.27"
"2005-02-14","98.38"
"2005-02-15","98.44"
"2005-02-16","97.80"
"2005-02-17","98.69"
"2005-02-18","98.70"
"2005-02-21","98.37"
"2005-02-22","98.48"
"2005-02-23","97.88"
"2005-02-24","97.64"
"2005-02-25","97.70"
"2005-02-28","98.34"
"2005-03-01","97.49"
"2005-03-02","97.78"
"2005-03-03","97.33"
"2005-03-04","98.25"
"2005-03-07","98.57"
"2005-03-08","99.43"
"2005-03-09","100.24"
"2005-03-10","100.38"
"2005-03-11","100.38"
"2005-03-14","100.19"
"2005-03-15","100.29"
"2005-03-16","100.53"
"2005-03-17","100.70"
"2005-03-18","100.70"
"2005-03-21","100.12"
"2005-03-22","100.89"
"2005-03-23","100.16"
"2005-03-24","100.09"
"2005-03-25","100.09"
"2005-03-28","99.54"
"2005-03-29","100.32"
"2005-03-30","100.02"
"2005-03-31","100.54"
"2005-04-01","100.21"
"2005-04-04","99.84"
"2005-04-05","99.85"
"2005-04-06","99.70"
"2005-04-07","99.74"
"2005-04-08","99.40"
"2005-04-11","98.62"
"2005-04-12","98.14"
"2005-04-13","98.34"
"2005-04-14","98.08"
"2005-04-15","97.94"
"2005-04-18","97.36"
"2005-04-19","97.88"
"2005-04-20","97.96"
"2005-04-21","97.97"
"2005-04-22","98.32"
"2005-04-25","98.12"
"2005-04-26","97.46"
"2005-04-27","97.47"
"2005-04-28","97.16"
"2005-04-29","96.61"
"2005-05-02","96.78"
"2005-05-03","96.84"
"2005-05-04","97.08"
"2005-05-05","97.49"
"2005-05-06","97.74"
"2005-05-09","98.21"
"2005-05-10","98.24"
"2005-05-11","97.51"
"2005-05-12","97.48"
"2005-05-13","96.57"
"2005-05-16","95.99"
"2005-05-17","96.27"
"2005-05-18","96.60"
"2005-05-19","96.59"
"2005-05-20","96.65"
"2005-05-23","96.65"
"2005-05-24","96.74"
"2005-05-25","96.51"
"2005-05-26","96.29"
"2005-05-27","96.97"
"2005-05-30","97.23"
"2005-05-31","97.71"
"2005-06-01","98.12"
"2005-06-02","98.04"
"2005-06-03","97.98"
"2005-06-06","98.20"
"2005-06-07","97.97"
"2005-06-08","98.19"
"2005-06-09","97.47"
"2005-06-10","98.03"
"2005-06-13","97.51"
"2005-06-14","97.67"
"2005-06-15","98.80"
"2005-06-16","98.99"
"2005-06-17","99.10"
"2005-06-20","99.42"
"2005-06-21","99.47"
"2005-06-22","99.11"
"2005-06-23","99.52"
"2005-06-24","99.39"
"2005-06-27","99.50"
"2005-06-28","99.57"
"2005-06-29","99.96"
"2005-06-30","100.07"
"2005-07-01","100.07"
"2005-07-04","99.12"
"2005-07-05","98.88"
"2005-07-06","99.46"
"2005-07-07","100.09"
"2005-07-08","100.74"
"2005-07-11","101.35"
"2005-07-12","101.70"
"2005-07-13","101.69"
"2005-07-14","101.67"
"2005-07-15","100.61"
"2005-07-18","101.00"
"2005-07-19","100.83"
"2005-07-20","100.60"
"2005-07-21","100.63"
"2005-07-22","100.71"
"2005-07-25","100.65"
"2005-07-26","99.88"
"2005-07-27","99.49"
"2005-07-28","99.38"
"2005-07-29","100.02"
"2005-08-01","100.02"
"2005-08-02","101.00"
"2005-08-03","100.84"
"2005-08-04","100.88"
"2005-08-05","100.43"
"2005-08-08","100.83"
"2005-08-09","100.78"
"2005-08-10","100.91"
"2005-08-11","101.53"
"2005-08-12","102.19"
"2005-08-15","102.03"
"2005-08-16","101.96"
"2005-08-17","101.21"
"2005-08-18","100.49"
"2005-08-19","100.91"
"2005-08-22","101.60"
"2005-08-23","102.13"
"2005-08-24","102.38"
"2005-08-25","102.85"
"2005-08-26","102.28"
"2005-08-29","102.28"
"2005-08-30","102.76"
"2005-08-31","102.90"
"2005-09-01","103.04"
"2005-09-02","102.64"
"2005-09-05","102.64"
"2005-09-06","102.78"
"2005-09-07","102.90"
"2005-09-08","103.30"
"2005-09-09","103.79"
"2005-09-12","103.12"
"2005-09-13","103.66"
"2005-09-14","103.46"
"2005-09-15","103.21"
"2005-09-16","103.52"
"2005-09-19","104.78"
"2005-09-20","104.68"
"2005-09-21","104.71"
"2005-09-22","105.01"
"2005-09-23","104.78"
"2005-09-26","104.83"
"2005-09-27","104.29"
"2005-09-28","104.24"
"2005-09-29","104.76"
"2005-09-30","105.74"
"2005-10-03","105.48"
"2005-10-04","104.90"
"2005-10-05","104.16"
"2005-10-06","103.79"
"2005-10-07","104.50"
"2005-10-10","104.50"
"2005-10-11","104.56"
"2005-10-12","105.00"
"2005-10-13","103.98"
"2005-10-14","103.62"
"2005-10-17","104.19"
"2005-10-18","104.33"
"2005-10-19","104.46"
"2005-10-20","104.53"
"2005-10-21","103.88"
"2005-10-24","103.44"
"2005-10-25","104.34"
"2005-10-26","105.03"
"2005-10-27","104.99"
"2005-10-28","104.38"
"2005-10-31","104.23"
"2005-11-01","104.55"
"2005-11-02","104.16"
"2005-11-03","104.12"
"2005-11-04","104.39"
"2005-11-07","103.59"
"2005-11-08","103.73"
"2005-11-09","104.00"
"2005-11-10","103.87"
"2005-11-11","103.87"
"2005-11-14","103.25"
"2005-11-15","103.40"
"2005-11-16","103.64"
"2005-11-17","104.08"
"2005-11-18","103.73"
"2005-11-21","104.45"
"2005-11-22","104.90"
"2005-11-23","105.27"
"2005-11-24","105.32"
"2005-11-25","105.62"
"2005-11-28","105.83"
"2005-11-29","105.71"
"2005-11-30","105.69"
"2005-12-01","105.67"
"2005-12-02","106.20"
"2005-12-05","106.68"
"2005-12-06","106.71"
"2005-12-07","106.60"
"2005-12-08","106.54"
"2005-12-09","106.54"
"2005-12-12","107.03"
"2005-12-13","106.97"
"2005-12-14","106.64"
"2005-12-15","106.26"
"2005-12-16","106.32"
"2005-12-19","105.70"
"2005-12-20","104.97"
"2005-12-21","105.38"
"2005-12-22","105.53"
"2005-12-23","105.73"
"2005-12-26","105.73"
"2005-12-27","105.73"
"2005-12-28","105.92"
"2005-12-29","105.87"
"2005-12-30","105.74"
"2006-01-02","105.74"
"2006-01-03","106.32"
"2006-01-04","106.69"
"2006-01-05","105.73"
"2006-01-06","105.31"
"2006-01-09","105.00"
"2006-01-10","105.59"
"2006-01-11","105.94"
"2006-01-12","105.62"
"2006-01-13","105.67"
"2006-01-16","106.00"
"2006-01-17","105.49"
"2006-01-18","104.72"
"2006-01-19","105.29"
"2006-01-20","106.43"
"2006-01-23","106.42"
"2006-01-24","106.06"
"2006-01-25","106.75"
"2006-01-26","106.62"
"2006-01-27","107.01"
"2006-01-30","107.36"
"2006-01-31","107.29"
"2006-02-01","107.74"
"2006-02-02","107.48"
"2006-02-03","107.25"
"2006-02-06","107.43"
"2006-02-07","107.07"
"2006-02-08","106.74"
"2006-02-09","107.48"
"2006-02-10","106.64"
"2006-02-13","106.59"
"2006-02-14","106.61"
"2006-02-15","106.70"
"2006-02-16","106.37"
"2006-02-17","106.86"
"2006-02-20","107.19"
"2006-02-21","107.40"
"2006-02-22","107.24"
"2006-02-23","106.86"
"2006-02-24","106.85"
"2006-02-27","107.73"
"2006-02-28","108.02"
"2006-03-01","108.19"
"2006-03-02","108.55"
"2006-03-03","108.27"
"2006-03-06","107.89"
"2006-03-07","107.41"
"2006-03-08","106.46"
"2006-03-09","106.24"
"2006-03-10","106.25"
"2006-03-13","106.08"
"2006-03-14","106.51"
"2006-03-15","106.46"
"2006-03-16","106.48"
"2006-03-17","105.94"
"2006-03-20","105.63"
"2006-03-21","105.61"
"2006-03-22","105.54"
"2006-03-23","105.63"
"2006-03-24","105.44"
"2006-03-27","105.31"
"2006-03-28","105.18"
"2006-03-29","105.04"
"2006-03-30","105.80"
"2006-03-31","105.39"
"2006-04-03","104.98"
"2006-04-04","105.34"
"2006-04-05","105.76"
"2006-04-06","106.63"
"2006-04-07","107.41"
"2006-04-10","107.43"
"2006-04-11","107.46"
"2006-04-12","107.27"
"2006-04-13","106.88"
"2006-04-14","106.88"
"2006-04-17","107.31"
"2006-04-18","107.59"
"2006-04-19","108.02"
"2006-04-20","107.83"
"2006-04-21","107.94"
"2006-04-24","107.81"
"2006-04-25","108.32"
"2006-04-26","108.73"
"2006-04-27","108.95"
"2006-04-28","109.13"
"2006-05-01","109.77"
"2006-05-02","110.36"
"2006-05-03","110.31"
"2006-05-04","110.32"
"2006-05-05","110.16"
"2006-05-08","109.68"
"2006-05-09","110.58"
"2006-05-10","110.61"
"2006-05-11","110.70"
"2006-05-12","109.78"
"2006-05-15","109.32"
"2006-05-16","109.57"
"2006-05-17","109.57"
"2006-05-18","108.69"
"2006-05-19","108.59"
"2006-05-22","108.59"
"2006-05-23","109.03"
"2006-05-24","108.73"
"2006-05-25","110.15"
"2006-05-26","110.22"
"2006-05-29","110.45"
"2006-05-30","110.87"
"2006-05-31","110.60"
"2006-06-01","110.82"
"2006-06-02","110.75"
"2006-06-05","110.62"
"2006-06-06","109.47"
"2006-06-07","109.84"
"2006-06-08","108.93"
"2006-06-09","110.48"
"2006-06-12","111.36"
"2006-06-13","110.54"
"2006-06-14","110.04"
"2006-06-15","109.52"
"2006-06-16","109.03"
"2006-06-19","109.07"
"2006-06-20","109.71"
"2006-06-21","110.80"
"2006-06-22","109.64"
"2006-06-23","109.08"
"2006-06-26","109.07"
"2006-06-27","109.28"
"2006-06-28","109.03"
"2006-06-29","109.86"
"2006-06-30","109.57"
"2006-07-03","109.57"
"2006-07-04","110.38"
"2006-07-05","109.99"
"2006-07-06","109.92"
"2006-07-07","109.58"
"2006-07-10","108.54"
"2006-07-11","107.68"
"2006-07-12","107.64"
"2006-07-13","108.01"
"2006-07-14","108.51"
"2006-07-17","108.18"
"2006-07-18","108.08"
"2006-07-19","107.82"
"2006-07-20","107.82"
"2006-07-21","107.43"
"2006-07-24","107.12"
"2006-07-25","107.23"
"2006-07-26","107.50"
"2006-07-27","107.63"
"2006-07-28","108.02"
"2006-07-31","107.88"
"2006-08-01","107.87"
"2006-08-02","108.34"
"2006-08-03","108.35"
"2006-08-04","108.07"
"2006-08-07","108.07"
"2006-08-08","108.80"
"2006-08-09","108.79"
"2006-08-10","108.34"
"2006-08-11","108.92"
"2006-08-14","108.61"
"2006-08-15","108.73"
"2006-08-16","109.20"
"2006-08-17","109.17"
"2006-08-18","108.60"
"2006-08-21","108.96"
"2006-08-22","109.39"
"2006-08-23","109.92"
"2006-08-24","109.88"
"2006-08-25","110.24"
"2006-08-28","109.80"
"2006-08-29","109.94"
"2006-08-30","109.93"
"2006-08-31","110.31"
"2006-09-01","110.36"
"2006-09-04","110.36"
"2006-09-05","109.78"
"2006-09-06","110.45"
"2006-09-07","110.04"
"2006-09-08","109.25"
"2006-09-11","109.02"
"2006-09-12","109.31"
"2006-09-13","109.22"
"2006-09-14","109.49"
"2006-09-15","109.22"
"2006-09-18","109.45"
"2006-09-19","108.81"
"2006-09-20","108.38"
"2006-09-21","109.09"
"2006-09-22","109.26"
"2006-09-25","109.40"
"2006-09-26","109.49"
"2006-09-27","109.59"
"2006-09-28","110.05"
"2006-09-29","109.62"
"2006-10-02","109.51"
"2006-10-03","109.01"
"2006-10-04","108.32"
"2006-10-05","108.48"
"2006-10-06","108.68"
"2006-10-09","108.68"
"2006-10-10","108.25"
"2006-10-11","107.86"
"2006-10-12","107.86"
"2006-10-13","107.78"
"2006-10-16","107.55"
"2006-10-17","107.52"
"2006-10-18","107.59"
"2006-10-19","108.05"
"2006-10-20","108.69"
"2006-10-23","108.50"
"2006-10-24","108.56"
"2006-10-25","108.75"
"2006-10-26","108.57"
"2006-10-27","109.09"
"2006-10-30","108.63"
"2006-10-31","108.63"
"2006-11-01","107.79"
"2006-11-02","107.37"
"2006-11-03","108.16"
"2006-11-06","108.15"
"2006-11-07","108.16"
"2006-11-08","108.22"
"2006-11-09","108.04"
"2006-11-10","107.86"
"2006-11-13","107.86"
"2006-11-14","107.09"
"2006-11-15","107.16"
"2006-11-16","107.03"
"2006-11-17","106.52"
"2006-11-20","106.41"
"2006-11-21","106.39"
"2006-11-22","106.78"
"2006-11-23","106.69"
"2006-11-24","107.25"
"2006-11-27","107.37"
"2006-11-28","107.50"
"2006-11-29","107.04"
"2006-11-30","106.37"
"2006-12-01","106.02"
"2006-12-04","105.92"
"2006-12-05","106.23"
"2006-12-06","105.76"
"2006-12-07","105.68"
"2006-12-08","105.61"
"2006-12-11","105.88"
"2006-12-12","105.20"
"2006-12-13","105.24"
"2006-12-14","105.06"
"2006-12-15","105.09"
"2006-12-18","105.14"
"2006-12-19","105.17"
"2006-12-20","105.84"
"2006-12-21","105.38"
"2006-12-22","105.13"
"2006-12-25","105.13"
"2006-12-26","105.13"
"2006-12-27","104.79"
"2006-12-28","104.88"
"2006-12-29","104.35"
"2007-01-01","104.35"
"2007-01-02","104.28"
"2007-01-03","103.99"
"2007-01-04","103.46"
"2007-01-05","103.67"
"2007-01-08","103.44"
"2007-01-09","103.45"
"2007-01-10","103.61"
"2007-01-11","103.73"
"2007-01-12","104.23"
"2007-01-15","104.39"
"2007-01-16","103.85"
"2007-01-17","103.86"
"2007-01-18","103.77"
"2007-01-19","104.01"
"2007-01-22","103.69"
"2007-01-23","103.15"
"2007-01-24","103.11"
"2007-01-25","103.47"
"2007-01-26","103.45"
"2007-01-29","103.29"
"2007-01-30","103.29"
"2007-01-31","103.41"
"2007-02-01","103.67"
"2007-02-02","103.01"
"2007-02-05","103.16"
"2007-02-06","103.10"
"2007-02-07","102.80"
"2007-02-08","102.83"
"2007-02-09","103.88"
"2007-02-12","103.88"
"2007-02-13","104.34"
"2007-02-14","104.43"
"2007-02-15","104.57"
"2007-02-16","104.59"
"2007-02-19","104.58"
"2007-02-20","104.08"
"2007-02-21","104.90"
"2007-02-22","104.87"
"2007-02-23","105.12"
"2007-02-26","104.99"
"2007-02-27","104.49"
"2007-02-28","103.95"
"2007-03-01","103.85"
"2007-03-02","103.48"
"2007-03-05","103.03"
"2007-03-06","103.47"
"2007-03-07","103.21"
