"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1970-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","23.7","","","","1"
"1970-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","23.8","","","","1"
"1970-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","23.8","","","","1"
"1971-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","24.0","","","","1"
"1971-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","24.0","","","","1"
"1971-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","24.1","","","","1"
"1971-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","24.1","","","","1"
"1971-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","24.2","","","","1"
"1971-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","24.1","","","","1"
"1971-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","24.1","","","","1"
"1971-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","24.2","","","","1"
"1971-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","24.3","","","","1"
"1971-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","24.3","","","","1"
"1971-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","24.4","","","","1"
"1971-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","24.3","","","","1"
"1972-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","24.3","","","","1"
"1972-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","24.6","","","","1"
"1972-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","24.7","","","","1"
"1972-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","24.7","","","","1"
"1972-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","24.9","","","","1"
"1972-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","24.9","","","","1"
"1972-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","24.9","","","","1"
"1972-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","25.0","","","","1"
"1972-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","25.0","","","","1"
"1972-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","25.0","","","","1"
"1972-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","25.3","","","","1"
"1972-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","25.3","","","","1"
"1973-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","25.3","","","","1"
"1973-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","25.3","","","","1"
"1973-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","25.4","","","","1"
"1973-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","25.6","","","","1"
"1973-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","25.6","","","","1"
"1973-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","25.7","","","","1"
"1973-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","26.2","","","","1"
"1973-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","26.2","","","","1"
"1973-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","26.4","","","","1"
"1973-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","26.4","","","","1"
"1973-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","26.5","","","","1"
"1973-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","26.5","","","","1"
"1974-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","26.6","","","","1"
"1974-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","26.8","","","","1"
"1974-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","26.9","","","","1"
"1974-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","27.4","","","","1"
"1974-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","27.6","","","","1"
"1974-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","28.0","","","","1"
"1974-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","28.6","","","","1"
"1974-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","28.9","","","","1"
"1974-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","29.1","","","","1"
"1974-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","29.3","","","","1"
"1974-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","29.4","","","","1"
"1974-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","29.7","","","","1"
"1975-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","29.7","","","","1"
"1975-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","30.0","","","","1"
"1975-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","30.2","","","","1"
"1975-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","30.4","","","","1"
"1975-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","30.9","","","","1"
"1975-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","31.1","","","","1"
"1975-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","31.5","","","","1"
"1975-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","31.7","","","","1"
"1975-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","31.8","","","","1"
"1975-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","31.9","","","","1"
"1975-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","32.0","","","","1"
"1975-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","31.9","","","","1"
"1976-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","32.1","","","","1"
"1976-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","32.1","","","","1"
"1976-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","32.3","","","","1"
"1976-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","32.5","","","","1"
"1976-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","32.7","","","","1"
"1976-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","32.8","","","","1"
"1976-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","33.3","","","","1"
"1976-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","33.5","","","","1"
"1976-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","33.6","","","","1"
"1976-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","33.5","","","","1"
"1976-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","33.6","","","","1"
"1976-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","33.6","","","","1"
"1977-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","33.7","","","","1"
"1977-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","33.8","","","","1"
"1977-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","34.0","","","","1"
"1977-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","34.1","","","","1"
"1977-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","34.3","","","","1"
"1977-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","34.4","","","","1"
"1977-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","34.7","","","","1"
"1977-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","34.8","","","","1"
"1977-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","34.9","","","","1"
"1977-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","35.2","","","","1"
"1977-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","35.2","","","","1"
"1977-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","35.1","","","","1"
"1978-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","35.2","","","","1"
"1978-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","35.3","","","","1"
"1978-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","35.4","","","","1"
"1978-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","35.3","","","","1"
"1978-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","35.5","","","","1"
"1978-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","35.5","","","","1"
"1978-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","35.9","","","","1"
"1978-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","36.0","","","","1"
"1978-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","36.1","","","","1"
"1978-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","36.6","","","","1"
"1978-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","36.7","","","","1"
"1978-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","36.7","","","","1"
"1979-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","36.8","","","","1"
"1979-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","37.0","","","","1"
"1979-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","37.1","","","","1"
"1979-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","37.2","","","","1"
"1979-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","38.0","","","","1"
"1979-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","38.3","","","","1"
"1979-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","38.5","","","","1"
"1979-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","38.8","","","","1"
"1979-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","39.0","","","","1"
"1979-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","39.4","","","","1"
"1979-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","39.7","","","","1"
"1979-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","39.7","","","","1"
"1980-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","40.1","","","","1"
"1980-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","40.4","","","","1"
"1980-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","40.6","","","","1"
"1980-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","40.8","","","","1"
"1980-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","41.7","","","","1"
"1980-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","42.0","","","","1"
"1980-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","42.2","","","","1"
"1980-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","42.7","","","","1"
"1980-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","42.7","","","","1"
"1980-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","43.5","","","","1"
"1980-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","43.5","","","","1"
"1980-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","43.7","","","","1"
"1981-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","44.2","","","","1"
"1981-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","44.8","","","","1"
"1981-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","45.0","","","","1"
"1981-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","45.0","","","","1"
"1981-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","45.8","","","","1"
"1981-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","46.1","","","","1"
"1981-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","46.4","","","","1"
"1981-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","46.6","","","","1"
"1981-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","46.8","","","","1"
"1981-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","47.6","","","","1"
"1981-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","47.9","","","","1"
"1981-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","48.0","","","","1"
"1982-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","47.9","","","","1"
"1982-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","48.5","","","","1"
"1982-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","48.8","","","","1"
"1982-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","49.0","","","","1"
"1982-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","49.8","","","","1"
"1982-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","50.0","","","","1"
"1982-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","50.6","","","","1"
"1982-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","51.0","","","","1"
"1982-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","51.0","","","","1"
"1982-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","52.0","","","","1"
"1982-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","52.1","","","","1"
"1982-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","51.9","","","","1"
"1983-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","51.8","","","","1"
"1983-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","52.4","","","","1"
"1983-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","52.6","","","","1"
"1983-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","52.7","","","","1"
"1983-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","53.0","","","","1"
"1983-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","53.3","","","","1"
"1983-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","54.0","","","","1"
"1983-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","54.1","","","","1"
"1983-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","54.4","","","","1"
"1983-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","54.5","","","","1"
"1983-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","54.5","","","","1"
"1983-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","54.3","","","","1"
"1984-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","53.7","","","","1"
"1984-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","54.3","","","","1"
"1984-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","54.4","","","","1"
"1984-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","54.5","","","","1"
"1984-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","54.9","","","","1"
"1984-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","54.9","","","","1"
"1984-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","55.6","","","","1"
"1984-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","55.9","","","","1"
"1984-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","56.2","","","","1"
"1984-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","56.4","","","","1"
"1984-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","56.4","","","","1"
"1984-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","56.1","","","","1"
"1985-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","56.0","","","","1"
"1985-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","56.6","","","","1"
"1985-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","56.8","","","","1"
"1985-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","56.8","","","","1"
"1985-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","57.5","","","","1"
"1985-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","57.4","","","","1"
"1985-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","58.0","","","","1"
"1985-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","58.3","","","","1"
"1985-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","58.7","","","","1"
"1985-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","58.8","","","","1"
"1985-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","58.8","","","","1"
"1985-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","58.7","","","","1"
"1986-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","58.5","","","","1"
"1986-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","58.9","","","","1"
"1986-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","59.3","","","","1"
"1986-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","59.5","","","","1"
"1986-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","60.6","","","","1"
"1986-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","60.8","","","","1"
"1986-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","61.1","","","","1"
"1986-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","61.4","","","","1"
"1986-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","62.0","","","","1"
"1986-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","62.3","","","","1"
"1986-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","61.7","","","","1"
"1986-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","61.7","","","","1"
"1987-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","61.3","","","","1"
"1987-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","62.1","","","","1"
"1987-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","62.5","","","","1"
"1987-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","62.9","","","","1"
"1987-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","63.4","","","","1"
"1987-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","63.4","","","","1"
"1987-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","64.1","","","","1"
"1987-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","64.4","","","","1"
"1987-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","64.8","","","","1"
"1987-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","65.1","","","","1"
"1987-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","65.1","","","","1"
"1987-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","65.0","","","","1"
"1988-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","64.8","","","","1"
"1988-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","65.5","","","","1"
"1988-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","65.8","","","","1"
"1988-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","66.1","","","","1"
"1988-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","67.1","","","","1"
"1988-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","67.1","","","","1"
"1988-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","67.7","","","","1"
"1988-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","67.8","","","","1"
"1988-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","68.4","","","","1"
"1988-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","68.9","","","","1"
"1988-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","68.9","","","","1"
"1988-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","68.9","","","","1"
"1989-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","68.1","","","","1"
"1989-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","68.9","","","","1"
"1989-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","69.3","","","","1"
"1989-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","69.5","","","","1"
"1989-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","70.2","","","","1"
"1989-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","70.2","","","","1"
"1989-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","70.7","","","","1"
"1989-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","70.9","","","","1"
"1989-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","71.5","","","","1"
"1989-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","71.5","","","","1"
"1989-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","71.5","","","","1"
"1989-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","71.5","","","","1"
"1990-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","70.9","","","","1"
"1990-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","71.6","","","","1"
"1990-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","72.0","","","","1"
"1990-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","72.1","","","","1"
"1990-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","72.7","","","","1"
"1990-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","72.7","","","","1"
"1990-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","73.5","","","","1"
"1990-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","73.6","","","","1"
"1990-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","74.7","","","","1"
"1990-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","75.0","","","","1"
"1990-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","75.0","","","","1"
"1990-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","75.0","","","","1"
